bug: ap_escape_html2 in http2env, pair: (ap_escape_html2, apr_pstrcat), support: 17, confidence: 425.00%
bug: apr_pstrcat in ap_global_mutex_create, pair: (apr_pstrcat, strlen), support: 94, confidence: 130.56%
bug: apr_pstrcat in test_ifsection_section, pair: (apr_pstrcat, strlen), support: 94, confidence: 130.56%
bug: apr_pstrcat in ap_walk_config, pair: (apr_pstrcat, strlen), support: 94, confidence: 130.56%
bug: apr_pstrcat in internal_internal_redirect, pair: (apr_pstrcat, strlen), support: 94, confidence: 130.56%
bug: apr_pstrcat in request_var_fn, pair: (apr_pstrcat, strlen), support: 94, confidence: 130.56%
bug: apr_pstrcat in ap_cookie_remove2, pair: (apr_pstrcat, strlen), support: 94, confidence: 130.56%
bug: strlen in http2env, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_varbuf_pdup, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_regexec, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_scan_script_header_err_brigade_ex, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_expr_parse_cmd_mi, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_varbuf_regsub, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in md5_func, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_find_path_info, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in yysyntax_error, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_update_vhost_from_headers, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_scan_script_header_err_core, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in basic_http_header, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_expr_yyparse, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_varbuf_cfg_getline, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_rxplus_exec, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_escape_shell_cmd, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_cfg_getline, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_pstr2_alnum, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_add_loaded_module, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_getword_nulls_nc, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_rvputs, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_set_keepalive, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_scan_script_header_err, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_open_htaccess, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in log_error_core, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_dir_nofnmatch, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_init_virtual_host, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_make_full_path, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_make_content_type, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_process_request_internal, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_os_escape_path, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in main, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_method_list_add, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_os_is_path_absolute, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_fcgi_encode_env, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_scan_script_header_err_brigade, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_regerror, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_escape_path_segment, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_get_mime_headers_core, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_method_number_of, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_add_module, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in escape_func, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_method_is_limited, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in table_do_fn_check_lengths, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_scan_script_header_err_strs_ex, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_escape_urlencoded, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_expr_parse, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_dir_fnmatch, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_scan_script_header_err_strs, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_get_basic_auth_components, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in open_error_log, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_location_walk, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in form_header_field, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_md5, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_pregsub, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_pbase64encode, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_rgetline_core, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in usage, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in base64_func, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_scan_script_header_err_ex, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_parse_vhost_addrs, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_method_list_remove, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_expr_yy_scan_string, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in generate_error, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_setup_prelinked_modules, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_log_command_line, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_sub_req_lookup_file, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_pregsub_ex, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in regsub_core, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_varbuf_strmemcat, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in op_file_subr, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_cfg_getline_core, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_file_walk, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_resolve_env, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_get_basic_auth_pw, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_getline, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_method_in_list, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in event_run, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_scan_script_header_err_core_ex, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_fcgi_encoded_env_len, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_sub_req_method_uri, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in log_apr_status, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_getword_nulls, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in check_headers_table, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_find_last_token, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in ap_open_logs, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: strlen in sha1_func, pair: (apr_pstrcat, strlen), support: 94, confidence: 120.51%
bug: ap_escape_html2 in http2env, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_cookie_read, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_directory_walk, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_update_vhost_from_headers, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in basic_http_header, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in op_url_subr, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in fix_hostname, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_parse_htaccess, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_core_translate, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_process_request_internal, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_fcgi_encode_env, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_setup_client_block, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_pass_brigade_fchk, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_note_auth_failure, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_get_mime_headers_core, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in table_do_fn_check_lengths, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_note_basic_auth_failure, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in log_backtrace, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_cookie_remove, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in core_override_type, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_if_walk_sub, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_response_code_string, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in decl_die, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_cookie_write2, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_invoke_handler, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_cookie_write, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_is_recursion_limit_exceeded, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in op_file_subr, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_add_common_vars, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_get_basic_auth_pw, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_expr_exec_ctx, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_note_digest_auth_failure, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_scan_script_header_err_core_ex, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in internal_internal_redirect, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in unescape_func, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in check_headers_table, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: ap_escape_html2 in ap_cookie_remove2, pair: (ap_escape_html2, apr_brigade_create), support: 11, confidence: 275.00%
bug: apr_pstrmemdup in ap_get_token, pair: (apr_pstrmemdup, strlen), support: 25, confidence: 108.70%
bug: apr_pstrmemdup in ap_psignature, pair: (apr_pstrmemdup, strlen), support: 25, confidence: 108.70%
bug: apr_pstrmemdup in ap_getword_nc, pair: (apr_pstrmemdup, strlen), support: 25, confidence: 108.70%
bug: apr_pstrmemdup in subnet_parse_arg, pair: (apr_pstrmemdup, strlen), support: 25, confidence: 108.70%
bug: apr_pstrmemdup in parse_errorlog_item, pair: (apr_pstrmemdup, strlen), support: 25, confidence: 108.70%
bug: apr_pstrmemdup in ap_field_noparam, pair: (apr_pstrmemdup, strlen), support: 25, confidence: 108.70%
bug: apr_pstrmemdup in ap_escape_html2, pair: (apr_pstrmemdup, strlen), support: 25, confidence: 108.70%
bug: apr_pstrmemdup in ap_parse_form_data, pair: (apr_pstrmemdup, strlen), support: 25, confidence: 108.70%
bug: apr_pstrmemdup in ap_rxplus_compile, pair: (apr_pstrmemdup, strlen), support: 25, confidence: 108.70%
bug: apr_pstrmemdup in ap_getword_white_nc, pair: (apr_pstrmemdup, strlen), support: 25, confidence: 108.70%
bug: apr_pstrmemdup in core_check_config, pair: (apr_pstrmemdup, strlen), support: 25, confidence: 108.70%
bug: apr_pstrmemdup in core_insert_filter, pair: (apr_pstrmemdup, strlen), support: 25, confidence: 108.70%
bug: apr_pstrmemdup in ap_getword, pair: (apr_pstrmemdup, strlen), support: 25, confidence: 108.70%
bug: apr_pstrmemdup in ap_parse_token_list_strict, pair: (apr_pstrmemdup, strlen), support: 25, confidence: 108.70%
bug: apr_pstrmemdup in ap_get_exec_line, pair: (apr_pstrmemdup, strlen), support: 25, confidence: 108.70%
bug: apr_pstrmemdup in ap_log_rerror_, pair: (apr_pstrmemdup, strlen), support: 25, confidence: 108.70%
